dept,date,interest,reviewText,helpcount,nothelpcount,label
Theater,12/12/2007,Sorta interested,Shes a great teacher  Before this class I hated speaking in public Id get nervous and could barely look at the audience Now I have no problem speaking in front of people I still get a little nervous but I can hide it easily and not let it affect my performance Theres no busy work everything assigned is designed to help you with speaking,0,0,1
Psychology,12/04/2014,It's my life,Dr Wenk is by far my favorite professor so far He is absolutely brilliant and I enjoy listening to him in lecture even if they are long He is always willing to answer questions and help when needed He also has a very unique sense of humor that the whole class finds hilarious,0,0,1
Accounting,12/12/2011,It's my life,He is a great guy and loves accounting Teaching style is easy to comprehend and if you need help he is always around in his office Highly recommend him,0,0,1
History,07/10/2009,Sorta interested,Great professor  Extremely knowledgebale on subject  Interesting material If you take good notes in lectures the readings arent necessary but there is a lot  Grading system sucked just 2 exams and they were almost all TrueFalse questions  It was so easy that he had to curve it down Overall very good class,0,0,1
Religion,12/19/2014,Really into it,Bro Baron is a really awesome teacher I would highly recommend him He teaches the doctrine only so if you just want to come for an inspirational message he is your guy Lectures are based off class discussion which lets be honest can get extremely boring Take this guy hes the man ,0,0,1
Religion,11/05/2006,It's my life,I love this man The comments regarding ego are rediculous He honestly cared about how I was doing and the spirit in the room was so strong at times I dont know the exact doctrine but I do know how I felt when attending his class and I wish I had it each day He relates the Material to college life and understands what were going through,0,0,1
English,04/28/2014,Really into it,Brother Ward made me feel welcome to each class He answered every email I sent him in question about assignments and what not I worked and got the grade I deserved I love what I learned and I learned more about myself I would encourage anyone to take his class,0,0,1
Foreign Languages & Literature,11/12/2009,Really into it,One of my favorite teachers here He was so enthusiastic about Russian that he kicked a hole in the wall I am not kidding I would definitely recommend him The class was never dull,0,0,1
Religion,12/24/2012,Really into it,Brother Johnson is a great professor and a great person overall  He is very kind and its easy to tell that he loves what he teaches  Easy and interesting to learn from him,0,0,1
Religion,12/20/2007,It's my life,Brother Flake is a very good man and knows a lot about Presidents of the Church I do not like the way his class is structured I added the class late and missed a total of five classes Although I did all the reading and got above 95 on each test I got a C in the class He weights attendance way too much,0,0,1
Political Science,11/13/2008,Sorta interested,I really liked him a lot Fun lectures and crystal clear Good examplesactivities to drive points home Excellent job of tying spirithistory all together All you have to do to do well in this class is read the assigned readings 1 time go to class and take notes and then study those notes,0,0,1
Education,11/27/2004,Sorta interested,Excellent class  Very easy to follow and understand Provides lecture notes Test questions taken directly from notes and lecture Loves to teach and loves her field EXTREMELY HOT,0,0,1
Biology,04/21/2005,It's my life,This was a most amazing class I have never loved a biology class more than with Brother Stricklan He made the experience fun and helped me to understand things that I struggled with Any chance you get take a course with Brother Stricklan,0,0,1
Geology,06/02/2014,Really into it,Skinner is hilarious and I loved his class  Labs can be hard if you cant easily identify rocks and minerals  Tests are fairly difficult but everything else is a piece of cake  Tons of extra credit is offered to make up for bad tests and scores  Loved joke time,0,0,1
Biology,05/10/2011,Really into it,Excellent professor All material on tests come from lecture slides and notes The textbook is not used often Tests are manageable,1,0,1
Chemistry,01/01/2010,Sorta interested,Dr Woods is the best teacher Ive ever had His class is soo hard though just a warning His tests are all written so you must memorize everythingbut the class is soo interesting and Dr Woods is soo funny Take him Take him Take him ps he told our class this last semester to give him a chili pepper haha,0,0,1
Mathematics,03/15/2008,Low,Great professor explained things clearly in a very nonmathy way  claims not to memorize formulas and didnt expect you too either,0,0,1
Biology,12/10/2008,It's my life,The absolute best teacher ever He is so entertaining funny and energetic Class was a breeze very straightforward TAKE HIM Youll love his class,0,0,1
Economics,12/19/2009,Low,He tells you exactly what he wants you to know for exams really really helpful Good sense of humor,0,0,1
Religion,08/12/2006,Really into it,Go with the right attitude and youll get SOOO much out of his class  Very insightful and in depth Online tests open scripture tests  will get you thinking Highly recomended,0,0,1
Agriculture,07/31/2006,Sorta interested,Stuck to the subject offered a review session prior to final exam offers weighted grading of exams,0,0,1
English,12/27/2011,Really into it,dr boswell is probably one of my favorite professors at byu he is so personable and is a lot of fun to talk to the class is pretty straightforward 6 onepage response papers to readings a group project and a final in class we just discuss readings and our opinions i would take a class from him again in a heartbeat,0,0,1
Political Science,06/14/2005,Really into it,Prof Cooper was awesome  His lectures were interesting his tests were straightforward and the readings were all classic Poli Sci essaysa bit long but worth it  Id highly recommend this class to anyone  Sit in the front  Sometimes its hard to read his writing from the back,0,0,1
Religion,03/03/2006,Sorta interested,The best religion teacher  I loved his class  Tried to sit in the front so I could feel the spirit and get as much as I could  Not terribly hard if you pay attention,0,0,1
History,12/06/2005,Really into it,Dr Lower is a very funny guy who makes his lectures on a sometimes boring topic very interesting  His Canadian accent is quite comical  Grading expectations are very clear which is nice  Gives out detailed study guides so if you prepare for the tests you will do well aboely no surprises,0,0,1
History,07/13/2010,It's my life,I took 202 the first semester Dr Ward came to BYU and hes fabulous His lectures are very stimulating and he is very open to answering questions that others have He or his TAs do review sessions before the tests which is extremely helpful Im a history minor and will be taking another class from him this fall because hes great I recommend hi,0,0,1
Engineering,11/27/2005,Really into it,Wonderful guy  the only way you could not do well in his class is if you do not know calculus  some of his problems were identical to things I have done in multivariable calculus  the material is very easy the homework is easy the tests are easyalmost impossible not to get an A in this class,0,0,1
Marketing,07/10/2012,It's my life,I thoroughly enjoyed her class  She keeps lecture very interesting through real world examples from her corporate experiences and recent video clipsexamples  Lecture never drags on She also assigned a project for a real client which helped us apply the marketing basics learned in lecture Overall great class for getting in the mkt mindset,0,0,1
Biology,11/08/2005,Really into it,Murray is just a great person all around  He is so helpful and it seems like he really makes an effort to get to know his students as people rather than just student ID numbers which is really nice at such a big school  The material is pretty tough so youd definitely want to study  Its worth it though,0,0,1
Theater,12/13/2006,Really into it,What an exciting class to take  Sister Freeman really knows how to involve you in the class and prepare you well for speeches  As long as you attend all your classesif not youll miss out on the treats and make a goal to practice before you deliver each speech you will succeed and have a blast all at the same time,0,0,1
Biology,04/05/2012,Really into it,Not a hard class The teacher is good Not a lot of homework,0,0,1
Biology,05/15/2013,Sorta interested,Siliciano definitely made chemistry a subject I previously hated seem interesting in a biological context It was one of those classes where I got to the final and was like Woah I learned so much Hes funny and likes for the class to participate He thinks biochem is cool,0,0,1
Social Science,02/09/2005,Really into it,Great teacher keeps me interested love the movies we watch very fair i just wish hed let us go a little early sometimes when its obvious the whole class is pretty tired great guy overall,0,0,1
Anthropology,08/08/2008,Really into it,She is AMAZING Two of my friends were in the class and told me I had to add it so I did One of the greatest experiences Ive had in college She is an amazing teacher and her purpose is to help you understand The key is to participate in her class you will understand so much moreand she will get to know your name I LOVE HER,0,0,1
Physics,12/16/2011,It's my life,Duncan is an excellent teacher He makes it really easy to like going to class Class is challenging but also very rewarding and interesting He also likes to keep you up to date with new physics which is awesome coming from a scientist in the field You cant go wrong with this class or Duncan,0,0,1
Chemistry,10/28/2008,Meh,If you go to his class read his lecture notes do the practice problems in the book and attend lab sessionsyou will be fine He is a little intimidating but he wants his students to do well and he is willing to answer any questions There will be a curve at the end of the classso no worries if your grades arent great at first,0,0,1
Religion,01/09/2007,Really into it,Wow I love brother Baron as a teacher This is what a religion class and teacher should always be like,0,0,1
Languages,04/07/2011,Really into it,She is beautiful She is very intelligent and knows extremely well what she teaches It is very hard to concentrate because she is gorgeous,0,1,1
Languages,11/14/2007,Meh,Great professor who cares about her students very helpful generous grader  Really makes you think and points out the material that is difficult to grasp at first,0,0,1
Mechanical Engineering,03/17/2012,Sorta interested,Wow  Hes a sensational lecturer  His online homeworks are hard but TAs provide a lot of help and equations in office hours  Tests are straightforward IF youve done all or most of the practice problems and prepared  well  If you let him he will teach wonders to you,0,0,1
Sociology,02/06/2012,Sorta interested,I took Soc 210 and Soc 618 with him he is still one of the best professors Ive ever had He is hilarious and entertaining Go to class LISTEN and read the books Otherwise you will fail the tests His classes are well worth your time and the books are all interesting to read,0,1,1
Biology,12/09/2012,Sorta interested,Hes a great teacher I didnt know it before but this class is meant for biology majors Im an elementary education major currently Although Im considering switching to bio now I still loved the class It was much more interesting than a bio 100 would have been and fairly easy Labs are fun Kauwe is a great teacher and fair grader,0,0,1
Biology,02/14/2011,Meh,Excellent Very loving,0,0,1
Finance,09/23/2013,It's my life,Without a doubt the best professor Ive ever had Im currently at an Ivy League law school and I can honestly say I couldnt have done it without Professor Cox He is absolutely brilliant and frankly is severely overqualified to be teaching at OSU Learning from him both inside and outside the classroom was an absolute pleasure,0,0,1
Anatomy,12/08/2011,Really into it,Burgoon is a great teacher Just know that this class covers a LOT of material so studying is necessary I did not do a single reading in the book just focus on the material covered in class Burgoon repeats important information multiple times so focus on that Listening to recorded lectures help and make sure you memorize worksheet answers,0,0,1
Church History,10/31/2006,It's my life,Most amazing class Ive ever taken in my life End of story,0,0,1
Communication,06/26/2006,Really into it,I wish she taught more classes She made the class fun and interesting She was amazing,0,0,1
Languages,05/11/2007,Really into it,Great teacher not too difficult easy to understand  About as good as you get here at the U,0,0,1
Business,03/28/2014,Really into it,Brau is an awesome teacher I really enjoyed learning finance from him The class can be involved and having a good understanding of math will help to better understand the intuition behind the equations used although its not necessary it is helpful Overall great teacher that made the lectures enjoyable and interesting Definitely take from Brau,0,0,1
Exercise & Sport Science,01/05/2009,Sorta interested,Great Guy Spar with him as much as you can Hell beat the crap out of you but youll learn more,0,0,1
English,02/09/2012,Really into it,She scared me the first day of classI thought it would me much more intense than it was  It really wasnt a big deal class the quizzes are really lowkeyjust look over the chapter before class  I felt that all the assignments are perfectly geared toward the desired learning outcomes for the course  Fair grading and more than enough feedback,0,0,1
Business,02/09/2006,It's my life,WOW  Awesome class through and through  Definitely the best professor I have encountered in my 4 years here,0,0,1
Physical Education,04/22/2008,Sorta interested,Awesome lady and fun to get along with,0,0,1
Mathematics,01/11/2012,Really into it,He was a fairly good professor The lectures were a little boring at first but got more and more intresting as the semester went on He was a new professor in the fall of 2011 and did very good as far as teaching,0,0,1
English,04/12/2012,Sorta interested,He tore apart one of my papers that I thought I did really well on but he also drew a moving cartoon on the bottom right hand corner of the essay that totally made up for the harsh critiques He likes Jurassic Park a lot,0,0,1
Computer Science,12/14/2008,Really into it,good professor to teach and inspire students to learn Very easy to cope with and be ready for some steep learning curve if you havent done anything with Python before,0,0,1
Chemistry,12/18/2012,Really into it,Dr Crim is a great lecture Iwould suggest him to anyone although you may have to wait seeing as he will be working for the National Science Foundation for the next three years Hes very clear has a great sense of humor and is willing to answer any question you ask him,0,0,1
Writing,09/07/2005,It's my life,Hes  real cooland young,0,0,1
Chemistry,05/09/2008,It's my life,pretty good,0,0,1
Economics,05/04/2009,Really into it,Shes a really great lecturer who manages to be personable and approachable even with 300 students Its really impressive,0,0,1
Business,01/07/2015,Sorta interested,Most of the class is based on a group project but it really isnt too bad  Although classes were mandatory they were very thought provoking and interesting  One day for 3 hours a week may seem bad but they class often has a guest speaker that offers a different perspective that switches it up  ,0,0,1
Biology,04/02/2012,Sorta interested,Great teacher if you do not understand something ask questions and he will help you,0,0,1
Psychology,01/01/2013,Sorta interested,She is a great teacher the lecture is fun and attactive You have to literally attend each lectures cause she will go over a lot of stuff that are irralevant to the book in order to get a good grade you have to remember all the materials n the book and the lectures,0,0,1
Animal Science,03/31/2011,It's my life,Labs for honors class was amazing  Hes very knowledgable and willing to help you learn,0,0,1
Business,12/07/2005,Meh,Tansky is hot She has very great lectures and keeps my attention Stop hating on the quotTansquot,0,0,1
Spanish,12/04/2010,Really into it,VEry laid back class that made learning very easy and fun One of the best Professors at OSU,0,0,1
Mathematics,08/23/2008,Sorta interested,Very good lecturer You need to go to all the lectures and discussion sections if you want to do well but the tests are definitely easier than the homework The final curve was extremely generous Quizes once a week made by the TAs werent bad either,0,0,1
Languages,04/26/2008,It's my life,Very nice person The class is hard but manageable Easy to keep up Have lesson quizzes every week kanji quizzes every week Exam after completing 4 lessons Great introduction to Japanese Be prepared to study so you do not seem stupid Geyer is a great teacher and will help you with anything and you will learn a lot,0,0,1
Religion,11/27/2011,It's my life,Great Professor I think he will become well known soon this is only his first semester teaching Many will want him as a professor I put a 5 on easiness simply because he is clear on what he expects and fair in grading You do have to work expect to spend anywhere from 2 to three hours outside of class doing reading and such GREAT PROFESSOR,0,0,1
Psychology,02/01/2009,Sorta interested,Tina is honestly one of the best and most helpful professors Ive had Its definitely a hard class but I learned more about scientific than in 3 biocore labs combined I feel like I would be screwed on my senior thesis without tinas help,0,0,1
Engineering,12/05/2013,Sorta interested,Good luck if you take 3020 with Valco the average in my class when all was said and done was a 40 When we started there were 80 people in the class at the end only 44 remained And Valco refused to take this into consideration when he curved One person got a 110 on a quiz Why bother give 1 of a point He just seems cruel,0,0,-1
Biology,12/08/2004,Meh,This class was extremley dull  The only entertainment was watching Cates wake up the students who had fallen asleep  The TA for my lab thought that this class was as pointless as much as myself  I would avoid this one at all costs,0,0,-1
Political Science,12/13/2013,Really into it,I was highly interested in this subject until I took this class It seemed okay at first there is an insaine load of reading to do There is also mandatory group participation in class which sounds easy but trust me it is actually horrendous He also assigns a seating chart for each class period Highly annoying especially being a senior in college,0,0,-1
Biology,11/06/2014,Meh,This guy is a horrible teacher He sounds like he doesnt know what hes talking about most of the time He is extremely unhelpful Seriously I cant emphasize this enough do not take his class You will not do well unless this is your only class and you love biology,0,0,-1
Molecular Biosciences,10/12/2011,Meh,He is the worst teacher i have ever had He is completely disorganized and talks in circles,0,0,-1
Mathematics,12/28/2005,Meh,Terrible teacher  Extremely boring lives in the 18th century and teaches impractical material in the most boring fashion ever  Take a different teacher if you have the chance  Also dont bother buying the book if you have him  Save the 90 and just go to lecture and do practice tests,0,0,-1
Mathematics,11/17/2009,Really into it,What to say about Amir Assadiif you want to learn anything about calculus dont go to lecture If you would like to hear some entertaining stories that have absolutely no relevance to math whatsoever then feel free to attend Like many others have said he is a nice guy but cant teach,0,0,-1
Chemistry,02/23/2006,Sorta interested,This class covers WAY too much for a 100level class  Her lectures were models of unclarity and she didnt seem to want to help people at all  There were several times that someone asked a legitimate question in the review and she just told them where to find it in the book  Uh your job is to TEACH not tell us to go read the book  Avoid,0,0,-1
Chemistry,12/07/2011,Sorta interested,Even coming to the class with a comfortable understanding of the material did not make me comfortable with the amount of homework  Liked him in class but thought him sadistic after every homework assignment  There were also several times he accidentally tested us on things he hadnt taughtno points back Should be worth more credits,0,0,-1
German,03/03/2005,It's my life,wanted to have a make up class for Martin Luther king dayif you see her outside of class she is going to be more sympathetic to you,5,0,-1
Biology,12/14/2010,Sorta interested,he is very dull  he read the power point slides to you in classhe he very smart and has a lot of knowledge ask him questions,0,0,-1
Mathematics,04/11/2007,Really into it,Either buy a book and dont go to class or go to class and dont bother buying a book  His lectures are straight from the book example for example  Homeworks are handouts and quizzes are pretty simple,0,0,-1
Art History,01/10/2007,Really into it,Im a senior in art history and this is still the hardest art history class I have ever taken Do not take 201 from her unless you have a death wish,0,0,-1
Spanish,10/09/2008,Low,Im a B average student in Spanish and this woman will call people out in class and make them feel like complete idiots Ive been crying for two days Hope you dont like your selfesteem,0,0,-1
Science,12/15/2004,Really into it,She is a very nice person  She teaches at a 5th grade level and tests at a college level,0,0,-1
Cultural Studies,04/28/2014,Really into it,Cantemaza is passionate about this topic but that hinders him from being a good teacher He is probably one of the worst teachers I have ever had Tons of work to do at home nothing gets done or learned in class He emails you two days before moodle posts are due that you have to watch hour long videos and respond to it VERY Time consuming,0,1,-1
Chemistry,05/26/2006,Really into it,DO NOT I REPEAT DO NOT TAKE HIS CLASS he dosent do a good job on explaining the material and lacks clarity but the TAs are helpful and the exams are fair,0,0,-1
Science,11/25/2013,Really into it,I dont understand how everyone likes him This is by far the worst class I have taken as a biology major He writes on the board very quickly with his back to the class most of the time I went to every class wrote down everything he said and memorized my notes and never did better than a 75 on an exam DO NOT TAKE THIS CLASS,0,0,-1
Accounting,07/01/2014,Really into it,Brother Packards book of Mormon class was very hard to understand and his ideas about the scripture was nothing I had ever heard of before Hes not a good teacher He is a very nice man And he did tell some very spiritual stories,0,0,-1
Biology,06/12/2012,Really into it,Worst class I have had a BYU so far Learning to read papers is beneficial but I think he does it in the wrong way Just hope you get a good group your grade depends on it He told me first hand that you have to sort of know how each TA thinks and grades in order to do well on the problem sets we had 9 TAs Had a 40 w o chem until his class,0,0,-1
Computer Science,12/17/2012,Sorta interested,His accent is a little hard to understand  This class is an easy B but youll have to work for an A  Quizzes once a week are sometimes relevant sometimes not  Doesnt seem too interested in teaching  Like the other reviewer I probably wouldnt take his class again,0,0,-1
Religion,04/18/2008,Low,Lots and lots of busy work Requirements are very ambiguous Lots of opinion in lectures Accepts no late assignments even just by a couple hours  Would not take this class again,0,0,-1
Economics,08/26/2006,It's my life,Tests are 2 6 questions long each question requires a verbatim repeat of the notes not an easy task He requires students to calculate things by hand that are not necessary and take longer than 15min almost no home work and what is given is not applicable to what you will be tested on,0,0,-1
History,11/03/2009,Really into it,I ended up in this class because it was the only section that was open Heres a warning to you theres a reason why it was open I agree with all of the previous postings and I will add that she does not show respect for her students at all So if you end up like me my advice is to wait another semester to take it from someone else,0,0,-1
Journalism,12/23/2009,Sorta interested,Without a doubt the worst professor I have ever had I regretted taking her course every day Her expectations on ambiguous assignments were WAY too high Shed explain how shed want it done the day we turned it in Difficult exams Horrid lectures She is a terrible quotprofessionalquot photographer as well I am an A student but never got above a C,0,0,-1
"Gender, Women, and Sex Studies",05/14/2014,Sorta interested,Made MOVIES dull dull dull I can watch movies on my own and felt that sitting there was too much to pay for that,0,0,-1
Civil Engineering,03/25/2014,Sorta interested,Dr Ballings lectures were probably some of the most aggravating three hours per week of my life up to this point I couldnt sit in the front of the classroom because he practically shouts his material If you cant figure out whats going on during class good luck Hes not slowing down for anything or anyone My advice Spend time with the TAs,0,0,-1
History,04/10/2005,It's my life,He changes the syllabus so often it is hard to prepare because you cant do anything in advance  It encourages procrastination  His lectures have nothing to do with what you are tested on  Which would explain why only 13 of the class goes  He loves to move up assignment due dates wshort notice,0,0,-1
History,03/08/2010,Sorta interested,Bro Piggot is a good guy but this is a terrible class The grading is entirely based on group projects and busy work He wants to help you understand concepts but more often he just makes you feel stupid I would not reccomend this class,0,0,-1
Writing,11/08/2013,Sorta interested,Every time I went into the writing lab for his class the tutors would tell me that his advice on writing papers was highly unusual and was not good advice So my options were to either write bad papers based on his bad advice and get an A or write good papers and actually learn something but get a B Take this class from someone else,0,0,-1
Psychology,05/13/2009,It's my life,Prof Dykman means well and you can tell hes passionate about his class but sometimes he gets so excited about something hes saying that hell talk about it for ten minutes and derail the lecture As a result sometimes class ran late or sections of the PowerPoints were left out due to time constraints The material is interesting though,0,0,-1
Biology,10/28/2010,It's my life,Unfortunately I came to this class expecting much more He helped create the class and the curriculum The book readings are a jumbled mess not to mention the lectures My knowledge says hes a brilliant man but my experience says he doesnt really know whats going on If you read the text and have a study group youll probably do ok Not good,0,0,-1
Sociology,10/13/2004,It's my life,THIS CLASS IS RIDICULOUSLY DIFFICULT,0,0,-1
English,12/01/2008,Sorta interested,Rediculously hard  DO NOT TAKE THIS CLASS  You will fail  he is a nice guy but he gives out bad grades  you will learn but you will fail,0,3,-1
Biology,05/07/2014,Sorta interested,He had a heavy Chinese accent and was extremely difficult to understand His power points and lectures were disorganized and difficult to follow The homework were easy but a waste of my time If you have him as a professor I recommend you dont attend his lectures and use what he talks about in the power point as a guide to the textbook,0,0,-1
Mathematics,10/06/2014,Low,Appalling teaching skills avoid taking class BECAUSE The test questions are very very hard average is LOW the curve is small and unless you are very interested in math you will struggle  ,0,0,-1
Geography,05/02/2006,Meh,This guy has a problem with grading  He frequently changes his grading criteria  And it is really tough with an A being 95 and the labs take hours to do  So anyone looking for a good class and a good gradedont take this professor,0,0,-1
Economics,05/14/2006,Sorta interested,This teacher is pretty strange  YOur grade literally depends on how good your TA is  Tests were difficult read the book,0,0,-1
Biology,02/10/2010,It's my life,Ludicrously long readings homework for every class and she doesnt do much to help clarify the graduate level readings you do I absolutely love Biology but she found a way for me to hate it,1,0,-1
Chemistry,10/15/2011,Meh,Words cannot describe how worthless she was Impossibly difficult midterm and final worthless TAs Worst class i have ever taken Avoid at all costs,0,0,-1
Mathematics,01/29/2005,Meh,Seriously AVOID THIS MANhe is absolutely garbagewriting is terrible speaks very quietly with a strong german accentall he does is proove theories that dont help at alleveryone scrambles to learn the material from the TAs a few days before the midtermsi heard borisov is better,0,0,-1
Business,03/24/2010,Really into it,Professor LaTurners class is a nightmare you can never awake from I learned NOTHING It was easy to get an A he capriciously hands out grades so as long as he likes you you get an A This guy should not be teaching at BYU or anywhere else I call for this course to be removed or LaTurner to stop teaching it because I think it hurt my education,0,0,-1
Economics,03/15/2009,It's my life,Seriously a shame that this guy is still teaching I need to know this stuff and he does absolutely nothing to teach it Worst professor at Ohio State He is just too old and creepy and needs to retire AND Im getting an A in the class so this shows how bad he really is,0,0,-1
Mathematics,05/04/2013,Low,Prof Adams is great if you want someone who REALLY knows the math and shortcuts around problems Other than that this class is a ridiculous amount of work He has online videos which are over an hour eachin addition todaily class clicker quizes recitation quizesevery Thursday and homeworkHe looks ahead to material which isconfusing Hard Class,0,0,-1
Social Science,03/30/2005,It's my life,She has ridiculous expectations for her class  Her tests are between 75100 blank lines You better know the answers with no multiple choice etc  If you write quotPartheronquot instead of quotParthenonquot the whole answer is wrong You CAN get a decent grade you just have to devote your life to getting it,0,0,-1
Marriage Family & Human Dev,02/10/2005,Sorta interested,He is a very difficult teacher he makes me fall alseep every day He is so boring,0,0,-1
Business,11/23/2010,Sorta interested,Doesnt teach everything on her exams Encourages people asking questions but then treats you like you are stupid when you do ask She is a pretty good recitation teacher but a terrible lecturer,0,0,-1
Statistics,12/17/2005,Meh,Confusing class I can remember two days when I didnt doze off at all its REALLY hard to stay awake he doesnt make anything easy I didnt learn anything from him everything I learned in stats I learned from my TA and from other people in the class that were nice enough to explain it to me This is the hardest class Ive ever taken at BYU,0,0,-1
Political Science,12/23/2008,Really into it,Okshe was not good Prof Pearson put her self on a pedestal and looked down on her students When you ask her for help she actually ignores you The TAs were some of the worst and grade as if it is doctoral class Avoid this whole mix of people I signed up for US Campaigns and Elections because it sounded amazing it was thebiggestwaste,0,0,-1
Economics,10/17/2014,Low,Wastes tutorial time by making us sit through how to write workshops rather than working through problems and applying the concepts She assigns very irrelevant work such as unconstrained writing which has nothing to do with the course Her marking scheme is also not clear at all ,20,0,-1
Economics,12/12/2011,Meh,His lectures are pointless He uses the powerpoint that came with the book He spends a lot of time talking about the graphs easy to figure out on own and irrelevant info I never went because I had Econ 200 with him and I knew to just read the book and do problems in the study guide All exam info is from book NO SURPRISES I got a 1004,0,0,-1
Physics,03/05/2013,Meh,Awful just awful Book will not explain it any clearer so prepare to live in the tutor room Do not take him,0,0,-1
Psychology,12/17/2014,It's my life,No lectures NO FEEDBACK  All learning was directly out of the book  Test feedback only consisted of the number of problems you got right or wrong and not which concepts you understood or did not  He sent emails with red CAPS and would say things like research proves while completely ignoring concepts of Knowledge of performance  ,0,0,-1
Economics,03/29/2005,Really into it,He is the most boring teacher at the school  It would pretty easy to get an A if you do ALL of his extra credit  If you dont do any then its near impossible,0,0,-1
Physics,03/14/2005,Sorta interested,Easiest class ever and to top it off my classmate were idiots  This got me tons of bonus pts and an A for the class  I would not recommend Barret though the class was easy but not because of him  I recommend Dr Doty for this course,0,0,-1
Mathematics,07/15/2010,Low,she is the worst teacher i have ever had in the history of forever she does not teach whatsoever AND she yells at you and tells you how dumb you are when you ask her a question i would NEVER take a class from her again,0,0,-1
Chemistry,06/23/2005,Sorta interested,The Worst professor everenough said,0,0,-1
Anthropology,09/28/2010,Meh,I cant even describe her and her lecture Make sure you bring a pillow for this class because everybody will fall asleep And make sure you record the lectures because often times she gets lost during her own lectures,0,0,-1
Mathematics,09/05/2005,Really into it,I hated this class  The professer is sort of okay but she loks a little strange She likes to wear the gold and green In classI just didnt understand what the hell she was talking about most of the time I got a C The TA Benny Setiwan was awesome GR,0,0,-1
Economics,04/03/2011,Meh,She is the worst professor Ive ever had Her exams are impossible and her lectureshomework dont prepare you for her exams I would NEVER recommend her to another student,0,0,-1
Accounting,02/26/2009,It's my life,Impossible I cried everyday in that class He expects everything from you but will teach you NOTHING do NOT take him but the irronic part is he is the only person that teaches 523 All he does is talk about the CPA exam and how we will fail You must come to class or you loose 25 points but the class is pointless,0,0,-1
Kinesiology,04/09/2013,Sorta interested,Very unorganized and cares little of the opinions of his students Grading is very inconsistent to the point where he looks for specific words in a generalized question,0,0,-1
Physics,06/16/2009,It's my life,Bad Professor He picked an old text book for the class that is from 2000 and its 2009 His handwriting isnt clear at all A total failure at communication with students Do not ask him questions as he will tell you stop taking up enough of my time get out my office Asinine and Condescending Passed his course but fire this man for disrespect,0,0,-1
Mathematics,11/13/2008,Meh,Easily the worst professor I will ever have here at UW Not only does he make his lectures unbearable but he makes plenty of mistakes himself in doing impossible problems for the class He spends most of his time when hes not confusing the class erasing letters and lines on the board to make it look nice He loves math but not the kids in it,0,0,-1
Chemistry,12/29/2007,Really into it,This class was way hard I never even saw Prof Brown The labs seemed to be luck get good lab partners,0,0,-1
Sociology,02/27/2006,It's my life,I did not listen to a word she said in lecture because she makes no sense  If you memorize all the vocab and go to recetation and read the book youll do fine you will just hater her as aprofessor,0,0,-1
Science,05/04/2005,It's my life,I can categorically say without thinking twice that this man has been the worst professor I have ever had and I am confident that he will retain that spot in future also Exams are from hell no partial credit doesnt teach a thing in class very unfair in grading How did he get tenure636363,0,0,-1
Geology,04/04/2012,Meh,Nixon is horrible His lectures are VERY dry and hard to stay awake in Going to class was such a pain every day Daily quizzes are easy if you read the chapter review that he gives out However his tests are VERY specific and it is hard to remember all the information he wants It is a very hard and boring subject and he makes it worse,0,0,-1
Physics,12/08/2014,Sorta interested,He seems like a nice guy but his lectures were near useless  Spent half the class time correcting him or having him fumble around trying to explain the material  The book he chose was no better  TAs were helpful extremely helpful  Tests are hell averages tend to be 30 or lower  Get ready to test your resolve on life and doing physics,0,0,-1
Economics,04/16/2007,Meh,Awful professor Lectures are pointless since they barely relate to the homework exams and final Lecture is long boring and is very difficult to stay focused Just make sure to get a good TA read ALL the assigned sections and understand them thoroughly Do not take him unless given no other option,0,0,-1
Journalism,06/25/2005,Meh,I was wise not to take a class from her since shes the worst advisor Ive ever had unhelpful disorganized and extremely rude Not fit for human interaction,0,0,-1
Literature,03/03/2008,Meh,I thought it would be interesting Its not and its him as a professor that makes it bad He asks stupid questions that dont challenge you or make you interested in the subject,0,0,-1
Biology,12/14/2009,Meh,The worse class I have ever had at byu it kills your science GPA I recommend to take cell bio at uvu if u want to learn,0,0,-1
Chemistry,11/05/2010,Sorta interested,This professor is almost comical I want to videotape a lecture and use it as a quotwhy you do not want to go to this school videoquot Lectures are useless copies syntheses from book in chicken scratch and mumblesI spend more time trying to decipher what is written than learning it He will then precede to tell you how bad you did on the exams,0,0,-1
Family Studies,12/23/2008,Meh,ONE THING IF YOU ARE A BEGINNER BEGINNER AT SEWING BE AWARE THAT IN BEING SO IT WILL NOT BE TAKEN INTO ACCOUNT THROUGHOUT THE CLASS,0,0,-1
Mathematics,05/18/2012,Sorta interested,1st class Ive ever failed Tests were graded absurdly hard  not curved Got 15 points taken OFF out of 20 for many test problems for using the wrong table on 1 part You must know things perfectly to get a good grade You could maybe sneak by with a C if u make few mistakes Seriously  avoid if u dont want to retake the class like I need to now,0,0,-1
Business,04/02/2014,Really into it,Tough class Difficult material and he expects you to understand it after you hear it once  Isnt very good at explaining things simply  He throws out finance vocab without really explaining them and it can be very confusing Teaches his opinion on spiritual things as if they are doctrine He wants you to succeed though and tries to help you,0,0,-1
Philosophy,12/28/2005,Really into it,Hes intelligent and unfortunately knows it He gives great explanations and his class is actually quite interesting however he does not grade on a curve and does not give any feedback on grades eg why you received the grade he gave you and what you could do to improve His grading procedures are horrible,0,0,-1
