dept,date,interest,reviewText,helpcount,nothelpcount,label
Physics,12/07/2009,Low,Explains homework Has a lot of slideshows to teach and clicker questions,0,0,0
Theater,10/12/2010,Sorta interested,LOVE HIM,0,0,0
Accounting,04/14/2014,Sorta interested,You wont have much of an opinion of Teri as youll meet her the first day which is an intimidating experience and then you most likely wont have any interaction with her for the rest of the semester as the TA takes over The lab part of the course is difficult unclear and frustrating especially when your TA doesnt seem to know whats going on,0,1,0
English,08/12/2009,Really into it,Professor Christianson is a good professor He is a little tough on his students and sometimes his ideas are hard to follow If you make use of the office hours though he is so willing to help and your grades improve a lot Put in effort and you will do well,0,0,0
Women's Studies,10/27/2005,Sorta interested,Spends majority of course lecturing Not a lot of student discussion which is nice if you dont like to speak in class Great anecdotes that enrich the concepts used Papers are very easy some good textsfilms used,0,0,0
English,12/10/2009,Really into it,Knows her material but delivers it in lecture in this annoying singsongy type of voice that I cant stand  Tends to talk AT the students rather than TO them  Not very approachable either she said maybe 5 words to me all semester  Only 4 short papers 24 pages but be prepared to read A LOT  And who thought she was hot63  No thanks,0,0,0
Computer Science,01/20/2015,Sorta interested,Software 1 with Bucci was unnecessarily difficult The class average was lower compared to the other sections Grades too harshly on projects and tests and tends to be condescending if you dont understand a concept quickly Many students hesitated to ask hi questions because of this Take this course with someone else ,1,0,0
Mathematics,12/08/2005,Sorta interested,Confusing  Wasnt as bad as some math profs ive had,0,0,0
Biology,06/13/2007,Sorta interested,He knows his stuff but the tests are really hard Participation points are bogus He requires between 3040 comments a semester but with more than 100 kids in the class this is quite a feat I have learned a lot though make sure to take really good notes because any comment made in class could be on the test Study hard,0,0,0
Mathematics,11/25/2011,Sorta interested,I dont know what these people are talking about Shes really rude  she makes you feel stupid if you ask a question She just does a ton of examples after taking merely 20 seconds to explain the concept I had an A in Calc one now Im barely passing even though I go to the tutoring center EVERY day She skips steps like CRAZY too AVOID HER,0,0,0
Psychology,08/01/2011,Sorta interested,Great guy but not so great at teaching Cares about his students but its almost useless going to class I didnt really learn anything but from reading the book Test werent too bad but I felt like it was kind of a waste of time,0,0,0
Education,12/14/2011,Low,Way too much work for a 2 credit class When you meet his guidelines you get a C to get a B you have t go over and beyond his guidelines to get A go over and beyond the B Doesnt get that we wont only be math teachers,0,0,0
Economics,12/04/2007,Really into it,Hes a pretty good prof with a sweet accent def a good alternative to Hertel My only problem with him was that he sometimes overcomplicated some of the topics the tests are fair and with the curve its not that hard to at least get a B I found that the best way to study was to redo the HW and make sure u really understand the concepts,0,0,0
Chemistry,12/30/2010,Sorta interested,The redesigned labs are pretty good They teach you a lot and hes done his best to cut down on frustrating busy work Fortunately they are graded on your writeup quality and not percent yields Tests however are really challenging Youve got to become an NMR master As on most of the labs  class average on exams  B in class,0,1,0
Music,03/13/2010,Really into it,Great class ,0,0,0
Computer Science,03/22/2010,Meh,Teacher was so boring Nothing was exciting in the class Do not take this class at OSU Everything was hard I put in at least 7 quality hours every week labsprelabspractice quizexam hw attended class all the time and got a C I am a 385 student and now my GPA is screwed up because of this worthless class You will never have to use Access,0,0,0
Mathematics,11/06/2007,Sorta interested,goes way to fast and hard to understand  she seems to go over the easy stuff a lot and the hard stuff not much i had to read the book multiple time but my TA was Helpful,0,0,0
French & Italian,01/15/2012,Really into it,She speaks very fast and mostly in Italian so be prepared to try to decipher Italian right away She is a pretty fair grader but it would be wise to keep up on quia assignments and follow in the book,0,0,0
Chemistry,11/06/2008,Really into it,He is so much fun I hate chem and he made me want to love it It was a super hard class though Take this class in the fall so you can see his awesome halloween show D,0,0,0
Psychology,12/18/2013,Meh,If you have the option of taking Psych 202 with another professor I highly suggest you do that Dykman is really passionate loves psych but teaching is NOT his thing His lecture notes arent very clear hes hard to follow His tests are 80 book material he doesnt cover 80 In other words you have to read every single page Happy Im done,1,0,0
Physics,01/13/2012,Low,he moves quickly and many struggle with physics but if you listen in lecture and do the problems you should be fine big curves his accent is great his problems in class and discussion are exactly what you can expect on tests,0,0,0
Social Science,02/25/2005,Really into it,Hes a good teacher and willing to talk to you and help out with assignments Can not attend classes and still do well of the exams His notes that he gives in class dont help a lot of the exam better to just read the book,0,0,0
History,12/17/2009,Low,Shes generally an interesting teacher  the class is just terribly boring if you arent extremely quothistoryeconomicspoliticalsciencequot minded If youre going to take the class I would suggest her but either way you should have taken AP History in high school  it would have saved you a headache,0,0,0
Anatomy,12/09/2009,Meh,She makes everything so complicated Gives a ton of info and her tests are so hard Quizzes are ok and the labs are just a waste of time Half of her students are failing and it is pretty impossible to get an A Take this class only if it is absolutely required if not just take something else,0,0,0
Psychology,11/17/2011,Sorta interested,Brother Cluff really knows his stuff He is a very brilliant man I knew nothing about Psychology before I entered his class but everyday I learned at least 5 or 6 completelynewtome things Because I knew so little to begin with it was an extremely difficult class Took it my 1st semester and it was the hardest earned quotAquot I ever got but worth it,0,0,0
Literature,12/10/2011,Sorta interested,I have to agree with all the other guys on here Tim is the best looking prof at the U I think under everything he is a big bear Would love a camping trip  So yeah I have a hard time concentrating in class too He is a tough grader but  he is the intellectual authority in his field So what do you expect63,0,0,0
Geology,12/10/2010,Really into it,I really enjoyed the topics discussed in the class Brother Lovell cares about his students and I really appreciated that about the class The class was unorganized at times and he is pretty stubborn if a question is unfair Overall the class was good and Brother Lovell is a good guy,0,0,0
Business,03/25/2014,Sorta interested,The classes seemed like a waste of time  Material could have been condensed to 30 mins instead of an hour and 15 Always showed easy problems instead of going in depth  I heavily relied on TAs and textbook to learn,0,0,0
English,04/29/2009,Sorta interested,He is not that bad He has alot of great stories and is very smart But he doesnt focus too well kinda unorganized and you get no feed back You dont know if you have an A or a C in the class until you get your grade at the end of the semester A lot of reading but not alot of work,0,0,0
Health Science,04/22/2009,Sorta interested,Brother Schaat is a very good teacher  He is easy as long as you do your assignments and turn them in on time,0,0,0
Genetics,12/17/2014,Sorta interested,Not a very interesting lecturer and sometimes mumbles His lectures and slides are also all over the place especially during the first part of genetics  But since they do put lecture videos up its not as bad and more comprehensible  ,0,0,0
Economics,11/27/2012,Sorta interested,This class is extremely challenging unless you are more of a math person  If youre more conceptualtheoretical do not take Kelly  Exams and homework are crazy difficult All material is presented in notes but it can be difficult to understand without extra help,0,0,0
Mathematics,02/13/2013,Really into it,Exams are simplehe gives hints on what to do for each problem His lectures are very scattered as he cant seem to keep his thoughts straight Seems like a good guy who would be willing to help if need be though,0,0,0
Computer Science,06/11/2006,Sorta interested,Difficult to follow showed his emotions too much,1,0,0
Science,04/13/2009,Low,The hardest part about this class was the quizzes But the test is based on the quizzes so make sure to copy the quiz questions to study I thought this was going to be a horrible class but it just takes effort Its not an easy A but its managable Use his period sheets Read them before class He does try his best though,0,0,0
History,12/04/2007,Sorta interested,Very helpful and funny willing to take time to help me with all my questions,0,0,0
History,07/07/2008,Sorta interested,horgers class is hard because its totally essay based I pulled a C and got lucky I have friends that went to every class and took really good notes and still did poorly He also does not provide power points and you have to just write down wat he says which is often hard because he likes to ramble,0,0,0
Religion,12/28/2014,Really into it,Lectures are great He shares good insights personal stories  hes not afraid to tell it like it is If you go to class read take the quizzes youll have an easy A,0,0,0
Political Science,01/14/2009,It's my life,This is the class I was most looking forward to that is until I actually went to class very disappointing Prof READS the SENTENCES off her powerpoint slides and the powerpoint presentations are just a summary of the textbook The powerpoint can be accessed online therefore the textbook and lecture useless Easy class but boring as hell,0,0,0
History,05/13/2008,It's my life,I took him for Intl 550 He is the professor from hell because he cant teach It feels like his always giving a speech and trying to prove to us just how smart he is Also his very critical when it comes to grading papers and a lot of readings I basically hated his class and not because its hard but because his not good at teaching,0,0,0
Biology,07/16/2010,Sorta interested,worked hard for a B He is confusing and theres some misscommunication with assignments and due dates often The class is really difficult at first but with determination anyone can do fine If like the easy way take Env Stewardship instead,0,0,0
English,07/17/2012,Sorta interested,Sister Holt is so wonderful She has a good eye for details and want your best work If you get a grade thats less than what you want use her resubmission process She really cares about her students Definitely one of my favorite professors,0,1,0
Health Science,03/19/2013,Low,I didnt enjoy the teaching style It was ALL lecture and nothing else Must take really good notes and study a lot Hard tests Gotta work really hard,0,0,0
Psychology,11/08/2004,Sorta interested,I thought that despite his repetitiveness he was an excellent teacher  He told everyone straightout about the format of the exams and that you HAD TO READ  If you read the book and went over the notes the tests were not all that painfull  Overall good professor if you are ready to do your part,0,0,0
History,12/13/2005,Really into it,He is just annoying  He undercuts the achievements of the western cultures and makes the chinese out to be far superior in every aspect  Thank god for my TA who wasnt affraid to admit that the chinese did somethings wrong otherwise I would have gone insane,0,0,0
Psychology,03/30/2006,Really into it,I agree lectures are very boring  Its not a very interesting class,0,0,0
English,12/23/2011,Meh,She is a great professor Her class is super easy as long as you put like an hour of effort into it every week There are some fun activities in class too,0,0,0
History,06/15/2009,Low,I took Africa ONLINE  There was a ton of reading but it was fairly easy I enjoyed the class more than I thought I would,0,0,0
Political Science,04/30/2014,Really into it,I really enjoyed this class Professor Hertzberg is a great lecturer and made the different philosophies of each thinker easier to understand The readings are laborintensive and the class is a decent amount of work but I thought it was totally worth it I worked hard and in return I feel like I learned a lot,0,0,0
Chemistry,03/16/2007,Low,Has a poor outlook on Biology students and lets it show He has a somewhat superior attitude and can be slightly condescending at times However he is willing to help almost all the time he is at school and teaches in class very well His tests are brutal though,0,0,0
Chemistry,12/15/2014,Really into it,Zellmer is intimidating but a very good lecturer He goes fast through the content so make sure you keep up with homework even though it isnt graded ,0,0,0
Chemistry,11/21/2010,Low,This class has many components and can be overwhelming at times She hates when student walk out in the middle of lecture so do so secretlyThe exams are fair and follow the practice exams and end of chapter questions Lectures are useless and you should be able to get a decent grade by using the textbook and going to recitation,0,0,0
Geology,01/01/2010,Meh,He was a nice guy But his lectures for me were very hard to follow I didnt really take notes or read the textbook I read the chapter reviews like he advises and got low Bs on all of the tests I did go to class all the time so I dont know if the daily quizzes helped I got a B Much harder class then I thought it was going to be,0,0,0
Science,12/01/2009,Sorta interested,Woolley is the best DC teacher ever  No memorization of useless facts  No extra readings or books  Just him and the DC  Theres a little quiz everyday on the previous days material  Tests are open book and the test questions give the reference,0,0,0
Chemistry,09/29/2004,Low,Hard class to begin with  His way of doing the stuff is very confusing different from what the other professors push  Also unclear with what is actually expected when doing the work,0,0,0
Psychology,11/30/2012,Sorta interested,Hes the head honcho of Psychology and he certainly knows it I didnt too so well in the beginning and when I went to talk to him he was helpful but I would feel like I know my stuff but Id open up the test and not know what I was reading The questions are worded in a way to really challenge your brain so be prepared Its hard but okay,0,0,0
Economics,11/22/2010,Meh,Lecture is unbearably boring  He reads directly off the overhead projector even though all these notes can be found on his website  The old exams are INCREDIBLY helpful because most of the questions will show up on new exams  Its easy enough if you read along in the book but dont expect to be inspired whatsoever by his teaching,0,0,0
Biology,12/05/2006,It's my life,This class is definately a two credit class  The lectures are not manditory but the group work days are  There are daily quizes that are pretty hard if you do them by yourself  If you have a good study group they are easy Go to the test reviews and the tests are easy  Everything is on blackboard so thats nice too,0,0,0
Biology,03/22/2012,Low,Im no science guy but I love env stewardship Br Carter is a great teacher starts every class with a joke very easy going very funny applies everything to real life He is a little disorganized I never knew when things were due but he is a very merciful grader Homework was easy but quizzes were insanely hard Even so it was a fairly easyA,0,0,0
History,04/16/2005,Really into it,Brother Marshall is a very good teacher He knows his stuff and is so willing to share it with others He loves what he teaches and is very passionate The class is big and he teaches it the best he can with so many students He has a lot of wisdom to give,0,0,0
Religion,03/19/2011,Sorta interested,He is a pretty good teacher Sometimes he does assign a lot of busy work,0,0,0
Physics,11/07/2013,Sorta interested,He is very good at explaining on a one on one basis During lecture it was difficult to follow what he meant But he does give you everything you need to do well I was never surprised on any of his tests,0,0,0
Psychology,11/10/2009,Really into it,The main flaw in his teaching is that its not clear what you need to know on the tests He does allow the use of notecards though which could be helpful if you knew what to write on them All tests are pure essay questions Other than that hes very enthusiastic but class was less interesting than I anticipated,0,0,0
Humanities,11/02/2005,It's my life,Dr Sowell is an extreemly boring teacher when it  comes to Book of Mormon  I have to be honest in saying that I have learned nearly NOTHING in her class this year  She took the workbook from another professor and tests from his tests also  She does not know that answer to any questions and honestly the class is a joke  I do not enjoy it at all,0,0,0
Accounting,11/07/2013,Sorta interested,Do the homework Ask questions in class Need to work hard to understand material but if you ask him questions during class he will clarify things pretty well,1,0,0
Chemistry,12/02/2004,Meh,wow hard but if you study its not that hard,0,0,0
Chemistry,04/01/2009,Low,Really difficult  I have taken 12 credits from this chemistry department and this is one of the hardest teachers  He makes you feel like an idiot for asking questions in class  And he goes into much greater detail than other chem teachers here  Do yourself a favor and pick a different teacher,0,0,0
Humanities,12/28/2009,Meh,A lot of reading is required for this class When the quizzes come and you write the correct answer it will never be good enough to get you full points In Prof Woods mind there is no such thing as an A student If you are interested in Western Literature and are ok with not getting an A no matter what then take this class,0,0,0
Mathematics,02/18/2007,Sorta interested,her english is slightly broken at times which can be confusing when she is explaining how to do the math problems but for the most part i would recommed her she has a sense of humor and she is nice,0,0,0
Mathematics,11/28/2006,Meh,ok so this guy is very smart but not such a great teacherhe went to harvard so im pretty sure hes competenthes just an awkward prof  but he IS does a lot for students as far as making the class bearable  i LOVE him as a person but not as a prof,0,0,0
Art,07/13/2010,It's my life,He is very talented and knows a lot but he really doesnt seem to care much about his classes He is indifferent when you ask for help and during critiques Very funny though and a nice guy just seems like he could care less about his classes,0,0,0
History,11/11/2008,Low,It can be a boring class and easy to fall asleep in but prof strate is kinda sarcastic and can be funny Go to class because his power points tell you everything you need to know Honestly a very easy class if you study the lecture notes,0,0,0
Fine Arts,11/23/2009,Really into it,I took an unimpressive digital arts class from her recently Shes lovely and very much in touch with the community but not a strong professor Her assignments were not useful and did not require much effort on the part of the students mostly because students without the prerequisite digital arts knowledge were allowed to continue in the class,0,0,0
Economics,04/11/2006,Meh,Very boring No powerpoints just lectures Write very fast Didnt feel the tests were a very accurate representation of class,0,0,0
Physics,04/15/2014,Meh,I pretty much dreaded going to this class It is super easy and Brother Turcotte is willing to help you You only have 2 tests but about 46 assignments per week It was terribly boring and I felt like I learned this material in 2nd grade Brother Turcotte is not engaging but he is willing to help you,0,0,0
Religion,11/16/2007,Sorta interested,Sis Johnson teaches her own opinion as if it were doctrineShe tests according to her personal doctrine It was an easy class if you read for 30 minutes a day If you want to learn the doctrine do not take her,0,0,0
Music,12/13/2009,Really into it,She was fun and obnoxious but the class was kind of a waste of time,0,0,0
Hospitality,03/30/2009,It's my life,George was nice i like his extra credit which give me lots of points which makes your grade from C to B You must need to COME to class everyday 561 was hard for me 560 is soso but the extra credit helps a lot 560 extra credit was paper 561 is problems,0,0,0
Political Science,12/13/2011,Meh,The lectures were ok but as far as learning anything I felt this was more of a ninth grade review of the constitution and a small review of everything after Read the book and packet for quizzes Seemed like most of the time was put into finding pop cultury videos so you would laugh and not realize you werent learning anything Take PlSc,0,0,0
Chemistry,09/11/2005,Really into it,He tried to keep the lecture class interested but it pretty much wasnt happening It was kind of cool when he blew stuff up on the first day but in the second lecture there wasnt anything interestingjust basically reiteration of what was in the textbook,0,0,0
English,02/20/2008,Low,She is very arrogant  I was turned off by a lot of the material just because of her condescending attitude toward the class  I felt like she used the syllabus and lecture to show off her extensive vocabularyI get it youre smart  Congratulations  There are FAR BETTER profs out there and I recommend anyone but her,0,0,0
Spanish & Portuguese,01/28/2010,It's my life,Liz is a great prof Had her for 1004 Interesting and fair with her grading She is fairly generous when your group is giving its debate,0,0,0
Family Social Science,11/22/2011,Sorta interested,This class was awesome and Tai was hilarious Alot of the information is really basic and kind of common sense  Lecture is really fun and theres always some crazy story being told but discussions are a bit of a joke  I would definitely recommend taking this class Just do it  Its a nice break from having to think hard really,0,0,0
Sociology,10/06/2004,It's my life,NOT AN EASY TEACHER Very enthusiastic about subject and expects you to be also Any questions about grading dont even think about asking he has said that no one ever leaves his ofice with anything other than a lower grade EVER Nice but unrealistic,0,0,0
Economics,11/02/2005,Sorta interested,Prof doesnt test on same material as teaches in class  Lectures are ok but not the greatest,0,0,0
Biology,10/26/2013,Really into it,I disagree with several of the previous comments His tests are average he tries to make lecture interesting he wants students to succeed He gives bonus points for clicker questions and is willing to provide clarity when necessary I really enjoyed his class Biochem does get mixed in and there is critical thinking but its not horrible at all,0,0,0
Art Education,07/08/2007,Really into it,I loved this class She is somewhat challenging  You wont be able to go to class and just sit there must participate  Not to tough of a grader,0,0,0
Health Science,03/28/2006,It's my life,If you are a guy take the class She will automatically love you Takes forever to grade papers and is a very hard grader Tests are hard but once again if you are a guy she will love you no doubt,0,0,0
Biology,12/12/2004,Sorta interested,I did not like this class  I thought I understood it but did very bad on tests and quizzes they are really hard  If you dont have the time to spend studying a ton then dont take her,0,0,0
Business,01/04/2011,Low,Schroeder does not mess around  Her lectures are fast paced and if you dont pay attention you will miss a lot of important things The material is not difficult to understand but it does require a lot of work outside of class to master it  The final exam is graded quite generously so read her notes and do practice problems and youll get an A,0,0,0
Chemistry,11/11/2005,Sorta interested,Be ready for a daily quiz thats worth half your grade and tests that are real hard  He does well to explain but you have to bust hard to do real good  Hes a nice guy and easy to approach but when his test are tough its tough to get a good grade,0,0,0
Languages,11/19/2008,Really into it,I heard from my friend before that it used to be an easy class but I think Trina has become a strict grader now She grades hard on oral exams especially You do have to do a lot of work for this class so be prepared,0,0,0
Physics & Astronomy,01/20/2013,Really into it,At the beginning of the semester Johns lectures were hard to understand with a lot of abstract ideas and derivatives and fewer realworld examples As the semester went on his lectures definitely improved and became very beneficial The class itself is a lot of work but exams have a lot of partial credit and the lab is very easy to do well in,0,0,0
Religion,03/27/2013,Really into it,For a religion class he has way to much work  A quiz every day  Easy if served a mission or have read DC prior to class  Teaches his views and not doctrine much of the time You have a group project with no class time to work on it 2 papers to write the final is a 3 page paper and a literacy paper  Just busy work that have little meaning,0,0,0
Chemistry,07/19/2010,Sorta interested,Great lecturer but for some reason the information does not get in the students heads,0,0,0
Political Science,04/08/2005,Sorta interested,Cool guy funny stories and really not all that hard  Take himespecially his honors sections  Cool guy really and he really loves and understands what he teaches,0,0,0
Family Social Science,07/19/2010,Really into it,his tests are super easy if you read his lecture notes,0,0,0
Biology,12/05/2012,Low,Although he was a nice guy every single day was the same thingpowerpoints It got super old super fast I honestly cant say I learned a single thing from his class The daily quizs were easy but the test were ridiculous because I had no idea what to study Nice guy not the best professor,0,0,0
Physics,12/11/2013,Sorta interested,His teaching style is not the norm and this is due to the fact that he teaches in mostly variables which is hard for most to understand He relies on the TA to help the students fully understand He expects for students to be there at every class taking notes in a notebook and not a laptop or electronic device,0,0,0
Communication,12/16/2008,Really into it,Overallnot a bad class  Tests are actually pretty tough but if you actually go to lecture and pay attention youll be fine  Howard is a very intelligent guy which makes for interesting lectures  On the downside he comes off as snobbish as a result  Pretty good class overall,0,0,0
Computer Science,02/21/2008,Really into it,Its a lot of work Doing prelabs and going to class isnt enough gotta practice on your own I feel like the professor is a smartie she wont pass up an opportunity to get smart And yeah she does treat you like a little kid with her explanations Not bad though and I think shes cute,0,0,0
Psychology,11/22/2008,Really into it,She only lectures the 1st week you have a new lecturer every week  Some are awesome Gerwitz Gonzales some know a lot and are really confusing Bouchard and some are just boring too many to list  The tests are difficult in here on midterm 1 the class average was 3045  Discussion attendance is graded with an essay each week in class,0,0,0
Literature,11/17/2004,Really into it,funny guy interesting class hard tests,0,0,0
Economics,12/17/2014,Really into it,Kearl was my favorite lecturer  He is entertaining and sometimes funny  As people say the tests are difficult  Its because the tests are more about being able to apply what you learn not just memorizing what the book tells you and regurgitating it on the test  Overall I felt like this class really taught me how to think  Highly recommend,0,0,0
Kinesiology,05/06/2008,Really into it,Get over yourself man,0,0,0
Political Science,04/21/2008,Low,Fun teacher,0,0,0
History,12/11/2010,Sorta interested,Not my favorite class ever Professor Garcia is nice but some of the students didnt really appreciate the way the course was run,0,0,0
Physics,04/19/2009,Really into it,She definitley knows what she is talking about Lectures are long and can be boring at times Dont even buy the textbook I never opened it Gives iclicker quizzes in class that boost your grade if youre there dont even have to get it right to get points TAs in the tutorial lab helped me get an A not a very hard class ok professor,0,0,0
Chemistry,12/19/2011,Really into it,Going to discussion sections and reading the book really clears up the loose ends that he leaves out in lectures Not a bad professor at all,0,0,0
Biology,04/01/2013,Sorta interested,I really enjoyed this class a lot hes very organized and a great teacher Just do all the readings and reviews and most likely you will understand what he wants and get a good grade in the class,0,0,0
Psychology,12/30/2010,Meh,I felt like I was in 5th grade the whole time The class was useless and I felt like I didnt learn anything This class will be the easiest A ever if you can stand to be in the boring class,0,0,0
Religion,11/14/2012,Really into it,This class was really interesting But the homework is awful 4 hours worth each week and he doesnt believe in As so you are pretty much out of luck I have consistently recieved 89s on all of my assignments no tests though Thats a plus,0,0,0
Music,03/31/2011,Sorta interested,Easy class Take notes off his powerpoints and study the study guide It got boring sometimes but what class doesnt63 The final was a group project easy and he had extra credit opportunities  For an interesting GE and 3 credits of A take this class,0,0,0
Ethnic Studies,10/20/2014,Really into it,Shes a sweet person and she likes to have a laugh Shell throw pop quizzes at you to make sure you did the readings super long Approachable She genuinely wants to see her students take an interest in the subject and do well There is a big group project instead of a final Lectures seem random but if you pay attention they come together,0,0,0
Information Systems,04/25/2010,Low,Brother Olaveson is helpful when you ask questions but the class was so open ended that you end up not learning as much as you could  A good teacher but doesnt teach much,0,0,0
Physical Sciences,12/25/2013,Sorta interested,PS 100 is a standard class across the board so no matter your prof take the same tests Anderson wasnt a great lecturer and if you dont get a good TA youll have a hard time I went to every single class and TA lab and still got Bs on all the tests I suggest to take it from a different prof Anderson isnt awful but isnt the most interesting,1,0,0
Geography,12/26/2011,It's my life,Professor Emmett is great He loves this subject and shares a lot of really interesting information It is a challenging class that requires you to attend lectures take good notes and study a lot for tests but the everything you learn is really interesting and if you put forth the effort you will get a decent grade,0,0,0
Biology,03/31/2008,Sorta interested,I dont really know how she taught I was busy copying down her Library of Congress size notes during class  Exams were quite tough but were not impossible Reviewing notes and reading the book are your best bets Nice lady but below average professor doesnt know how to teach I would not take any of her classes again,1,0,0
Philosophy,06/26/2011,Sorta interested,One of the worst professors I have ever had The exams are extremely hard being filled with unfamiliar material I studied the notes and textbook and still failed every exam which he had to curve dramatically He knows the material but has trouble teaching it Its definitely a difficult class for a GEC,0,0,0
Fine Arts,04/13/2007,Sorta interested,Nice Guy and the tas are fine  if you take an outline of the test questions to them they will almost tell you what grade you will get on the test  Do the reading and take good notes  And if your class doesnt think   a quiz question is fair moan and complain and he will either throw out the question or give it to everyone  ITs so easy,0,0,0
Chemistry,06/12/2012,Sorta interested,Really disappointed in this professor solely based on comments from this site I knew the class would be challenging but I felt the exams were more ridiculous than those I saw in 122,0,0,0
Religion,04/05/2012,Really into it,Bro Boone is very kind and cared about my grade more than I did After the first test I realized it was impossible You are supposed to remember things from lectures that he barely mentioned The tests are impossible and he doesnt explain concepts very well,1,0,0
Social Science,09/01/2012,Really into it,I have a really mixed opinion of this course On the one hand I thought that the textbook was excellent and the material in general to be necessary knowledge on race in the US On the other hand Prof Emirbayer or as I took to calling him Umirbayer is a very boring lecturer and I admit to starting an um count for him while bored in lecture,0,0,0
Political Science,05/12/2005,Meh,Kind of dismissive of student input even though he CONSTANTLY asks for it Hell ask a question someone will answer into the microphone and hell barely give it another word Decent enough class but very clearly liberal He tells you as much,0,0,0
Religion,01/03/2008,Really into it,Jerome Perkins is a GREAT guy incredibly nice knows the doctrine and is seeping with enthusiasm However his tests are absolutely rediculous and his busy work is alsoIm a straight A Junior and his class is my only A thanks to his 4 hr testsIf you arent shooting for an A TAKE HIMhes greatIf you want a higher gradechoose someone else,0,0,0
English,08/17/2007,It's my life,Unlike any other prof Ive ever had for any writingbased class he never indicates whats wrong with any piece of writing he just grades and hands it back so we dont know what was wrong with our writing in the first place I wouldnt recommend him for 515 if you have no experience in medieval literature beforehand hes too into it and advanced,0,0,0
Mathematics,04/20/2010,Really into it,I honestly feel bad for bro Bessey This is prob One of the  most rediculous classes at byui He grades easy curved tests and simple projects Just copy the notes from the board each class and you will ace the tests you can bring a notecard into the tests,0,0,0
Chemistry,12/03/2008,Low,He is a fairly good teacher although his passion in organic chemistry  He was very willing to help and explains things thoroughly  His exams are difficult but very similar to the practice exams he gives,0,0,0
Religion,04/18/2008,Really into it,Brother Parkers class helped me gain insight into the BOMI really liked the use of quotes to support the principles in the BOM Tests and quizzes are exactly on the material covered in class,0,0,0
Economics,11/22/2014,Really into it,A class that you never know quite what is going to go down Very fun If you need help ask Easy class My boy THolmes ,0,0,0
Mathematics,02/04/2009,Sorta interested,He was a pretty easy teacher  His lectures can be boring and not a lot of material is covered always but he is a funny guy and is really nice  Hes available in his office often for help as well,0,0,0
Nutrition,01/21/2011,It's my life,Shes an okay teacher but she taught material that wasnt what the class was supposed to be about  Plus her exams were written REALLY poorly and often times there were two of the same questions on them  Its an interesting class but if you dont need to take it it might just be a waste of your time,0,0,0
Communication,07/16/2007,It's my life,I thought he was a great teacher Took his once a week two and a half hour night classonly went an hour and a half every time Would cancel quizzes if students complained enough Reading assignments every week that if you do youll ace the quizzes Tests are just repeated quiz questions Easy easy but still interesting and fun,0,0,0
Business,11/13/2014,Really into it,I took the online class Grade comprised of two easy 500word writing assignments each week changed since two exams and the simulations The exams are 3000 word go over and include everything  hitting the word limit Read the cases before exams  lots of specific Qs Lectures online long and boring Take notes during 25pt ExCr bump helps,0,0,0
Sociology,07/13/2009,Meh,This class is ridiculous Unless you have hours upon hours to devote to it I would recommend another course She is however somewhat interesting and sometimes funny,0,0,0
Biology,05/07/2010,Sorta interested,hard material not explained wellno curve nice prof im a good student but you seriously wont open the bookits not required,0,0,0
Physics,05/20/2008,Meh,Wow what a terriable guy  He is physco When you try to get help hell just get pissed you dont get it When grading tests he takes off points that NO other teacher shouldwould in fact the Physics dep had to recollect teasts after he graded them because he did such a bad job DO NOT EVEN TAKE HIM,0,0,0
Biology,05/05/2014,Sorta interested,I took this class because everyone said it was easy All you had to do was memorize the previous exams and you would get an A HE CHANGED ALL OF THE TESTS Only about 50 of the questions are recycled questions now Never learned anything in lecture Just reviewed homework and past tests to study Still will probably get a B,0,0,0
Literature,12/16/2013,Low,If youre just trying to fulfill a Literature requirement I would avoid this class  TAs seemed to grade pretty harshly for a intro course,3,0,0
Social Science,10/05/2010,Sorta interested,The class is interesting the textbook which he cowrote is interesting and the course is moderately easy but sitting through his lectures is painful For his sake somebody please teach him to use lights and computers and let him know that its not alright to say quotuhquot and quotuhmquot at a rate of 13 times per minute Ive counted in a given lecutre,0,0,0
Communication,07/31/2012,Sorta interested,People are being hard on the guy Its true Robinson wrote all the tests And Hoops pretty much just read through the slides and added things in here and there He tried But overall the material is pretty easy and hes an easy grader for things that are subjective He really just is a chill guy that just tries to teach in his free time Easy,0,0,0
Political Science,04/06/2009,Low,The class is heavily drawn from the textbook The tests arent all about a photographic memory Flashcards of terms and concepts are the way to go He is a liberal Democrat at BYU so he seems to feel it necessary to pontificate He is smart but class is insanely boring I mostly played solitaire Then I crammed and was totally fine for the test,0,0,0
Physics,01/03/2013,Sorta interested,Dr Hart is a great guy but the class is tricky I felt lost for half the semester Reading through labs and preparing parts of labs before going to lab will save you a LOT of time Pray for a TA that will be helpful and not demeaning,0,0,0
Biology,12/17/2009,Low,This class is ridiculous  Brother Carter was very unorganized  Hed walk into class and ask what we wanted to talk about instead of teaching us  The final is worth 70 of your grade  The whole class was a waste of time and effort  Im confident that others would agree with me,0,0,0
Mathematics,03/13/2012,Sorta interested,Average math teacher  not amazing but not terrible either,0,0,0
Mathematics,04/21/2007,Low,great teacher Loved him to death He was very helpful and makes the class a lot of fun He is very willing to work with you outside of class You need to read the book though or else you are toast,0,0,0
Biology,03/17/2006,Really into it,boring and asks too many details on tests for a 100 level class,0,0,0
